Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,City Lot #21,141 West Washington Street,,Syracuse,NY,13202,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,14,,,Blink Network,http://www.blinkcharging.com/,GPS,43.049766,-76.152817,01/22/2021,144363,2021-01-22 22:55:21,,,,,J1772
ELEC,COMMCTR,Veterans Dr,NEW PALTZ TOWN; Near front entrance,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.756382,-74.081041,01/23/2021,162372,2021-01-23 00:19:13,,,,,J1772
ELEC,ALBANY COUNTY,100 Beaver St,"TIMES UNION GA2; Requires $8 fee for garage entry.  Inside parking garage 3rd floor middle isleTIMES UNION GAR; Requires $8 fee for garage entry.  Inside parking garage, 2nd floor middle isle",Albany,NY,12207,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.648885,-73.754699,01/23/2021,162174,2021-01-23 00:19:13,,,,,J1772
ELEC,MPG 923 5th Ave - Tesla Destination,923 5th Ave,,New York,NY,10021,,212-249-1947  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773173,-73.966026,11/03/2020,115196,2020-11-18 00:06:10,P,,,09/01/2017,J1772 TESLA
ELEC,White Fences Inn Water Mill - Tesla Destination,371 Montauk Hwy,,Water Mill,NY,11976,,631-500-9013  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.905728,-72.362692,11/03/2020,115245,2020-11-18 00:06:10,P,,,02/01/2016,J1772 TESLA
ELEC,Genesee Community College,1 College Rd,,Batavia,NY,14020,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,43.016226,-78.137984,04/08/2020,155097,2020-04-08 12:29:55,P,,,08/05/2018,J1772
ELEC,Saratoga Auto Museum,110 Avenue of the Pines,,Saratoga Springs,NY,12866,,518-587-1935,E,,Public,24 hours daily,,,1,,,Non-Networked,,GPS,43.057348,-73.804726,01/14/2021,72698,2021-01-14 18:42:41,P,,,01/07/2021,J1772
ELEC,Arcadian Shopping Center,216 S Highland Ave,,Ossining,NY,10562,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.143368,-73.862697,01/23/2021,93704,2021-01-23 01:19:54,,,,,CHADEMO J1772COMBO
ELEC,City Square,50 Main Street,,White Plains,NY,10606,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,41.031399,-73.773596,01/23/2021,148138,2021-01-23 00:11:44,,,,,J1772
ELEC,OSSINING TOWN,Ryder Park 43 Morningside Drive,RYDER PARK,Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.166688,-73.827925,01/23/2021,162295,2021-01-23 00:19:13,,,,,J1772
ELEC,NATIONAL GRID,300 Parkside Ave,BUFFALO ZOO; Zoo parking lot,Buffalo,NY,14214,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.937071,-78.851964,01/23/2021,162212,2021-01-23 00:19:13,,,,,J1772
ELEC,NATIONAL GRID,200 Niagara St,TONOWANDA; -,Tonawanda,NY,14150,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.019109,-78.886973,01/23/2021,162394,2021-01-23 00:19:13,,,,,J1772
ELEC,RPI 1,71 Albright Ct,B-LOT,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731358,-73.669075,01/23/2021,143578,2021-01-23 00:19:13,,,,,J1772
ELEC,WEST HERR HONDA,6120 S Transit Rd,STATION 01,Lockport,NY,14094,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.127954,-78.697391,01/23/2021,162169,2021-01-23 00:19:13,,,,,J1772
ELEC,SUNY NEW PALTZ,1 Sojourner Way,ELTING GYM 1; -ELTING GYM 2; -,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.743938,-74.084258,01/23/2021,162191,2021-01-23 00:19:13,,,,,J1772
ELEC,Art Delta New York,25-20 Brooklyn Queens Expy,,Woodside,NY,11377,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,2,,,EV Connect,http://evconnect.com/,GPS,40.763053,-73.902931,06/09/2020,94869,2020-06-09 16:47:26,P,,,06/29/2016,J1772
ELEC,SCHENECTADY,912 Woodlawn Dr,UPPER UNION LOT; Upper Union Street Parking Lot - In the back parking lot off Woodlawn or Dean,Schenectady,NY,12309,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.804076,-73.904336,01/23/2021,162343,2021-01-23 00:19:13,,,,,J1772
ELEC,RTS,Baytowne Plaza 1900 Empire Blvd,BAYTOWNE 1; WalMart Shelter LocationBAYTOWNE 2; WalMart Shelter Location,Webster,NY,14580,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.192290,-77.499040,01/23/2021,169289,2021-01-23 00:19:13,,,,,J1772
ELEC,Queens Center - Tesla Supercharger,90-15 Queens Boulevard,,Queens,NY,11373,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,10,,Tesla,http://www.teslamotors.com/supercharger,GPS,40.735100,-73.870700,08/10/2020,116809,2020-08-27 20:39:12,P,,,12/01/2018,TESLA
ELEC,Montauk Manor,236 Edgemere Street,,Montauk,NY,11954,,800-663-5633,E,,Public,MO: 07:00am-10:00pm; TU: 07:00am-10:00pm; WE: 07:00am-10:00pm; TH: 07:00am-10:00pm; FR: 07:00am-10:00pm; SA: 07:00am-10:00pm; SU: 07:00am-10:00pm,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,41.048379,-71.949387,01/23/2021,148203,2021-01-23 00:11:44,,,,,J1772
ELEC,LIBRARY 1,245 N Main St,HERKIMER; Rear parking lot of library,Herkimer,NY,13350,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.027471,-74.988937,01/23/2021,162318,2021-01-23 00:19:13,,,,,J1772
ELEC,PICOTTE,11 Corporate Woods Blvd,11 CORPORATE 1; Behind building 11 East side of parking garage.11 CORPORATE 2; Behind building 11 east side of parking garage.11 CORPORATE 3; Behind building 11 east side of parking garage11 CORPORATE 4; Behind building 11 east side of parking garage11 CORPORATE 5;  Behind building 11 east side of parking garage,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.684260,-73.767234,01/23/2021,163514,2021-01-23 00:19:13,,,,,J1772
ELEC,Town of Geneva,32 White Springs Rd,,Geneva,NY,14456,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,42.856272,-77.000230,06/09/2020,123100,2020-06-09 16:47:26,LG,,,04/01/2019,J1772
ELEC,CITY OF BEACON,1 Municipal Plaza,STATION 2; Near Front Entrance,Beacon,NY,12508,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.507937,-73.978278,01/23/2021,153264,2021-01-23 00:19:13,,,,,J1772
ELEC,La Tourelle Hotel & Spa - Tesla Destination,1150 Danby Rd,,Ithaca,NY,14850,,607-273-2734  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.401806,-76.502908,11/03/2020,114957,2020-11-18 00:06:10,P,,,12/15/2016,J1772 TESLA
ELEC,City of Binghamton - Recreation Park,88 Beethoven St,,Binghamton,NY,13901,,607-772-7017,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-8,42.099763,-75.935148,03/03/2020,86715,2020-03-03 21:13:47,LG,,,08/10/2017,J1772
ELEC,MUNICIPAL LOT,20 Payne St,VOH LOT; In Village parking lot,Hamilton,NY,13346,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.827000,-75.542481,01/23/2021,162367,2021-01-23 00:19:13,,,,,J1772
ELEC,IMPark 188 E 78th St - Tesla Destination,188 E 78th St,,Manhattan,NY,10075,,212-535-0403  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.773467,-73.958287,11/03/2020,150580,2020-11-18 00:06:10,P,,,09/30/2019,TESLA
ELEC,Scotttech - Tesla Destination,336 Court St,,Binghamton,NY,13904,,315-214-6065  877-798-3752,E,,Public,24 hours daily,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.103472,-75.892293,11/03/2020,114884,2020-11-18 00:06:10,P,,,06/09/2015,TESLA
ELEC,Lorell Professional Building,1476 Deer Park Ave,,North Babylon,NY,11703,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,4,,,EV Connect,http://evconnect.com/,GPS,40.747521,-73.324952,04/08/2020,154899,2020-04-08 12:29:55,P,,,04/11/2019,J1772
ELEC,Edge,3954 NY-12,,Lyons Falls,NY,13368,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,43.621010,-75.372871,04/08/2020,123107,2020-04-08 12:29:55,P,,,04/01/2019,J1772
ELEC,Peppermints Restaurant - Tesla Destination,4870 W Henrietta Rd,,Henrietta,NY,14467,,585-359-9169  877-798-3752,E,,Public,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.055362,-77.653150,11/03/2020,114948,2020-11-18 00:06:10,P,,,11/01/2018,TESLA
ELEC,iPark 59-63 Allen Street - Tesla Destination,59-63 Allen St,,New York,NY,10002,,212-226-1793  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717124,-73.992010,11/03/2020,115166,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,Rapidpark 150 East 77th Street - Tesla Destination,150 E 77th St,,New York,NY,10021,,914-478-6300  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773472,-73.959920,11/03/2020,115020,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,HWS COLLEGES,311 Pulteney St,MEDBERY LOT,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.860090,-76.984375,01/23/2021,170029,2021-01-23 00:19:13,,,,,J1772
ELEC,SDH STATION,2500 Kensington Ave,EV STATION 1,Buffalo,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.957542,-78.769663,01/23/2021,165110,2021-01-23 00:19:13,,,,,J1772
ELEC,DMV PARKING LOT,227 W Main St,JOHNSTOWN; Back left of lot,Johnstown,NY,12095,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.006616,-74.375423,01/23/2021,162306,2021-01-23 00:19:13,,,,,J1772
ELEC,iPark 41 E 85th Street - Tesla Destination,41 E 85th St,,New York,NY,10028,,212-472-4713  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.780305,-73.959091,11/03/2020,115125,2020-11-18 00:06:10,P,,,12/15/2016,J1772 TESLA
ELEC,MONOLITH SOLAR,432 Washington St,MONOLITH SOLAR; station is located directly adjacent to solar hood,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.641534,-73.743328,01/23/2021,162477,2021-01-23 00:19:13,,,,,J1772
ELEC,College Plaza,15-109 Middle Country Rd,,Selden,NY,11784,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.865165,-73.049424,01/23/2021,93537,2021-01-23 01:19:54,,,,,CHADEMO J1772COMBO
ELEC,Chelnik Parking NYC 880 5th - Tesla Destination,880 5th Ave,,New York,NY,10021,,212-988-9130  877-798-3752,E,,Public,24 hours daily; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770385,-73.968296,11/03/2020,115190,2020-11-18 00:06:10,P,,,01/01/2016,TESLA
ELEC,TOWN OF HURLEY,2 Wamsley Pl,MAIN LOT; -,Hurley,NY,12443,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.926193,-74.067190,01/23/2021,155285,2021-01-23 00:19:13,,,,,J1772
ELEC,Quik Park 82nd Street LLC - Tesla Destination,350 E. 82nd St,,New York,NY,10028,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.774316,-73.951909,11/03/2020,115108,2020-11-18 00:06:10,P,,,01/01/2016,J1772 TESLA
ELEC,NATIONAL GRID,2232 Delaware Ave,KOHLS BUFFALO,Buffalo,NY,14216,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.944740,-78.870384,01/23/2021,162206,2021-01-23 00:19:13,,,,,J1772
ELEC,Ponquogue Beach Pavilion,280 Dune Rd,,Hampton Bays,NY,11946,,631-728-2530,E,,Public,24 hours daily; parking permit required,,,2,,,EV Connect,http://evconnect.com/,200-8,40.837540,-72.495432,05/06/2020,147061,2020-05-06 17:56:57,LG,,,08/20/2019,J1772
ELEC,High Falls Garage,240 State St,,Rochester,NY,14614,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,43.159975,-77.616663,04/08/2020,123086,2020-04-08 12:29:55,P,,,04/01/2019,J1772
ELEC,Broadway Commons - Cinemas and Food,358 N Broadway Commons,,Hicksville,NY,11801,,888-264-2208,E,,Public,6am-12am daily,,,2,,,Volta,https://voltacharging.com/,GPS,40.773414,-73.533184,03/03/2020,151794,2020-03-03 21:13:47,P,,,09/05/2019,J1772
ELEC,HASLETT PARK,35 Main St,STATION 01; -,Fort Plain,NY,13339,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.931182,-74.622160,01/23/2021,162256,2021-01-23 00:19:13,,,,,J1772
ELEC,4TH & LAFAYETTE,402 Lafayette St,FAST CHARGER 01; -,Jamestown,NY,14701,,888-758-4389,E,,Public,24 hours daily,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.096388,-79.245617,01/23/2021,162268,2021-01-23 00:19:13,,,,,CHADEMO J1772COMBO
ELEC,TAITEM,110 S Albany St,"NS1-CHARGEPOINT; Located in front lawn, street side access",Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.438969,-76.502064,01/23/2021,162494,2021-01-23 00:19:13,,,,,J1772
ELEC,THOMAS COLE,218 Spring St,STATION #1; Rear parking lot,Catskill,NY,12414,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.226113,-73.861255,01/23/2021,164835,2021-01-23 00:19:13,,,,,J1772
ELEC,NATIONAL GRID,2080 Western Ave,VENT GUILDERLND,Guilderland,NY,12084,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.697495,-73.890943,01/23/2021,162195,2021-01-23 00:19:13,,,,,J1772
ELEC,BMW SOUTHAMPTON,759 County Rd 39A,STATION 01,Southampton,NY,11968,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.899092,-72.372788,01/23/2021,162453,2021-01-23 00:19:13,,,,,J1772
ELEC,DEPAULA,785 Central ave,DEPAULA EV CHAR; -,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.678992,-73.788534,01/23/2021,162384,2021-01-23 00:19:13,,,,,J1772
ELEC,Standard Parking 15 Metrotech - Tesla Destination,15 Metrotech Ctr S,,Brooklyn,NY,11201,,800-836-6666  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.693317,-73.987100,11/03/2020,114890,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,Standard Parking 1360 Fulton Street - Tesla Destination,1360  Fulton St,,Brooklyn,NY,11216,,800-836-6666  877-798-3752,E,,Public,24 hours daily; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.679983,-73.946504,11/03/2020,114889,2020-11-18 00:06:10,P,,,11/01/2018,TESLA
ELEC,GAULT BMW,2311 North St,STATION 01,Endicott,NY,13760,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.107059,-76.035088,01/23/2021,162435,2021-01-23 00:19:13,,,,,J1772
ELEC,Enterprise Parking 150 Myrtle Ave - Tesla Destination,150 Myrtle Ave,,Brooklyn,NY,11201,,718-422-7506  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.693194,-73.982701,11/03/2020,150575,2020-11-18 00:06:10,P,,,09/30/2019,TESLA
ELEC,LaGrangeville Tops Market,16 John J Wagner Way,,LaGrangeville,NY,12540,,855-900-7584,E,,Public,24 hours daily,,,,4,,Greenlots,http://greenlots.com/,200-9,41.667907,-73.795294,01/23/2021,164367,2021-01-23 01:21:30,,,,,CHADEMO J1772COMBO
ELEC,MARKET 32 EV,81 Schoolhouse Rd,PEDIATRICEV1; To the left of building.PEDIATRICEV2; To the left of building.PEDIATRICEV3; To the left of building.,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.678964,-73.844708,01/23/2021,155290,2021-01-23 00:19:13,,,,,J1772
ELEC,iPark 200 E 70th Street - Tesla Destination,200 E 70th St,,New York,NY,10021,,212-535-5908  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.768244,-73.961621,11/03/2020,115042,2020-11-18 00:06:10,P,,,12/15/2016,J1772 TESLA
ELEC,GGMC Yorkville Car Park - Tesla Destination,230 E 92nd St,,New York,NY,10128,,212-410-2184  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.782163,-73.950590,11/03/2020,115060,2020-11-18 00:06:10,P,,,03/01/2017,J1772 TESLA
ELEC,Marshall & Sons,701 Montauk Hwy,,Montauk,NY,11954,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,EV Connect,http://evconnect.com/,GPS,41.033512,-71.946540,07/13/2020,163945,2020-07-13 20:30:49,P,,,06/26/2020,J1772
ELEC,NYSE Thruway - NYPA,20 Codys Ct,,Saugerties,NY,12477,,866-816-7584,E,,Public,24 hours daily,A D M V,,,2,,EV Connect,http://evconnect.com/,200-9,42.110368,-73.958599,11/09/2020,167630,2020-11-09 16:53:32,SG,,,06/24/2020,CHADEMO J1772COMBO
ELEC,Quik Park Garden Lots LLC - Tesla Destination,126 West 32nd St,,New York,NY,10001,,212-564-2627  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.748789,-73.989915,11/03/2020,115009,2020-11-18 00:06:10,P,,,01/01/2016,J1772 TESLA
ELEC,Brunos Bakery and Restaurant - Tesla Destination,1650 Hylan Blvd,,Staten Island,NY,10310,,718-448-0993  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.588001,-74.090126,11/03/2020,150697,2020-11-18 00:06:10,P,,,09/30/2019,TESLA
ELEC,Brookfield-200 Liberty,200 Liberty,,New York,NY,10281,,855-900-7584,E,,Public,24 hours daily,,,2,,,Greenlots,http://greenlots.com/,200-9,40.710580,-74.015583,01/23/2021,99175,2021-01-23 01:21:30,,,,,J1772
ELEC,WHITEFACE MT,5021 Route 86,WHITEFACE 1; Right side of Bear Den LotWHITEFACE MT 3; Right Side Bear Den Lot,Wilmington,NY,12997,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,44.354307,-73.860699,01/23/2021,170744,2021-01-23 00:19:13,,,,,J1772
ELEC,MTP Parking 363 Bond Street - Tesla Destination,363 Bond St,,Brooklyn,NY,11231,,212-575-5335  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.677977,-73.990135,11/03/2020,122476,2020-11-18 00:06:10,P,,,03/01/2019,TESLA
ELEC,Wingate By Wyndham Rome - Tesla Destination,90 Dart Cir,,Rome,NY,13441,,315-533-2591  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.209127,-75.412926,11/03/2020,115230,2020-11-18 00:06:10,P,,,11/01/2018,J1772 TESLA
ELEC,Long View Lodge,681 Deerland Rd,,Long Lake,NY,12847,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,43.948810,-74.451430,04/08/2020,154920,2020-04-08 12:29:55,P,,,04/13/2019,J1772
ELEC,NY DCFC,760 Montauk Hwy,"WATER MILL, NY; Rear Parking Lot",Water Mill,NY,11976,,888-758-4389,E,,Public,24 hours daily,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.911797,-72.353065,01/23/2021,167884,2021-01-23 00:19:13,,,,,CHADEMO J1772COMBO
ELEC,Borland House Bed and Breakfast - Tesla Destination,130 Clinton St,,Montgomery,NY,12549,,845-457-1513  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.526880,-74.235988,11/03/2020,114981,2020-11-18 00:06:10,P,,,12/15/2016,J1772 TESLA
ELEC,MARKET 32 EV,873 New Loudon Rd,LATHAM EV 1; In front of building,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.752846,-73.758177,01/23/2021,154302,2021-01-23 00:19:13,,,,,J1772
ELEC,Shaheen's Adirondack Inn - Tesla Destination,314 Park St,,Tupper Lake,NY,12986,,518-359-3384  877-798-3752,E,,Public,24 hours daily; for customer use only,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.224690,-74.448721,11/03/2020,122496,2020-11-18 00:06:10,P,,,03/01/2019,TESLA
